;;;;;;;;;;;;x,,,,,,,,,,,,,
return_core_on_title;Enable 'Return Cores' decisions;;;;;;;;;;;;x,,
return_cores_X15_desc;We hold provinces that Dendi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X16_title;Return cores to Kasa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X16_desc;We hold provinces that Kasa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X17_title;Return cores to Kashgar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X17_desc;We hold provinces that Kashgar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X18_title;Return cores to Litang;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X18_desc;We hold provinces that Litang has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X19_title;Return cores to Ögräsh;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X19_desc;We hold provinces that Ögräsh has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X20_title;Return cores to Tarbagatai;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X20_desc;We hold provinces that Tarbagatai has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X21_title;Return cores to Transcaspiana;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X21_desc;We hold provinces that Transcaspiana has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X22_title;Return cores to Dhufar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X22_desc;We hold provinces that Dhufar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X23_title;Return cores to Kucha;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X23_desc;We hold provinces that Kucha has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X24_title;Return cores to Wakhan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X24_desc;We hold provinces that Wakhan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X25_title;Return cores to Australia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X25_desc;We hold provinces that Australia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X26_title;Return cores to Jullichen Neuland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X26_desc;We hold provinces that Jullichen Neuland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_XMA_title;Return cores to Madurai;;;;;;;;;;;;;;;;;;;;x,,
return_cores_XMA_desc;We hold provinces that Madurai has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YAN_title;Return cores to Yan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YAN_desc;We hold provinces that Yan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YKA_title;Return cores to Yaka;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YKA_desc;We hold provinces that Yaka has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YMN_title;Return cores to Yamana;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YMN_desc;We hold provinces that Yamana has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YRK_title;Return cores to Yarkand;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YRK_desc;We hold provinces that Yarkand has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ZIM_title;Return cores to Mutapa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ZIM_desc;We hold provinces that Mutapa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ZUL_title;Return cores to Zulu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ZUL_desc;We hold provinces that Zulu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ZUN_title;Return cores to Dzungar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ZUN_desc;We hold provinces that Dzungar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
